ID,行政區,地址,店名
1484aeb1-b87a-4bb2-ab87-79231a5b29f3,大安區,台北市大安區遠東SOGO復興館-EDEN PARK,遠東SOGO復興館-EDEN PARK
14bd6e91-9194-495a-8349-33f04250e26d,大安區,台北市大安區遠東SOGO忠孝館-HUGO BOSS,遠東SOGO忠孝館-HUGO BOSS
14e202a2-af62-44f2-b91f-3894aa2ea0db,大安區,台北市大安區有信興餐飲,有信興餐飲
14e5b33e-a1f1-458e-9d10-cf50e1464470,大安區,台北市大安區遠企購物中心-國際品牌女裝特賣,遠企購物中心-國際品牌女裝特賣
150a261c-b9eb-4114-84f2-031e957fe3fb,大安區,台北市大安區里仁事業股份有限公司大安通化分公司,里仁事業股份有限公司大安通化分公司
1512a4a0-fe63-4589-a513-4fd7c188f9ba,大安區,台北市大安區Herma禾馬燒肉,Herma禾馬燒肉
152afd53-c1cd-4739-91a4-4afacb151c8e,大安區,台北市大安區喫飯食堂,喫飯食堂
155c3737-ac11-47b5-8eb4-ad5bdf0ef7b4,大安區,台北市大安區遠東SOGO復興館-SOBDEALL,遠東SOGO復興館-SOBDEALL
15733e3b-9388-4c94-b0f8-127f8a860fa7,大安區,台北市大安區可不可熟成紅茶台北古亭店,可不可熟成紅茶台北古亭店
1573768a-1114-410f-acbf-f927770ec729,大安區,台北市大安區遠東SOGO忠孝館-New era,遠東SOGO忠孝館-New era
15a411b8-8140-491f-ad96-024577f8eb48,大安區,台北市大安區哈肯舖手感烘焙-信義店,哈肯舖手感烘焙-信義店
15c80f29-7692-403a-be53-53280a9ee456,大安區,台北市大安區遠東SOGO忠孝館-DESCENTE,遠東SOGO忠孝館-DESCENTE
161bab2b-68e7-42de-b7e3-96729a974d7e,大安區,台北市大安區遠東SOGO忠孝館-山甚,遠東SOGO忠孝館-山甚
161d5d8f-dd59-4a2b-94bd-66da38bb3d17,大安區,台北市大安區林果良品有限公司東門分公司,林果良品有限公司東門分公司
1622f125-831f-42e7-bf52-e201fb5e030c,大安區,台北市大安區年青人眼鏡-通化店,年青人眼鏡-通化店
1672c679-839c-4fc6-b88c-abecabf17214,大安區,台北市大安區遠東SOGO復興館-HOGAN,遠東SOGO復興館-HOGAN
1680264d-0e49-4c26-a1f7-0410f94cc609,大安區,台北市大安區帕帕拉夏藝文小鋪,帕帕拉夏藝文小鋪
1682ef77-e10a-47cb-be52-a010ac217eef,大安區,台北市大安區遠東SOGO復興館-GUCCI,遠東SOGO復興館-GUCCI
16a286e4-74bd-4a4a-a9b6-139e0858fed2,大安區,台北市大安區愛浪實業股份有限公司大安營業所,愛浪實業股份有限公司大安營業所
16de630c-4846-4f3f-9c95-dce10ed2e414,大安區,台北市大安區遠東SOGO忠孝館-MIKIHOUSE,遠東SOGO忠孝館-MIKIHOUSE
16dfee49-b28d-491e-82f7-2efd759ac471,大安區,台北市大安區遠東SOGO忠孝館-CK,遠東SOGO忠孝館-CK
16e1e41b-2e79-4f31-8376-24e924e1e023,大安區,台北市大安區泉虹書局,泉虹書局
170a2b0a-0154-42ca-8b35-1e0662894954,大安區,台北市大安區遠東SOGO忠孝館-琉璃工房,遠東SOGO忠孝館-琉璃工房
1710b1be-2879-477a-a22a-d6c0607b958a,大安區,台北市大安區天椒小吃店,天椒小吃店
173119e2-167a-4e1c-9597-c3195b013bd6,大安區,台北市大安區歐嬤食品有限公司,歐嬤食品有限公司
1736918c-65b9-488e-96a9-f3a91950459f,大安區,台北市大安區遠東SOGO忠孝館-PIPPY,遠東SOGO忠孝館-PIPPY
175930f1-1afc-40de-bb9a-db52865bdfa8,大安區,台北市大安區遠東SOGO敦化館-ANNA RACHELE,遠東SOGO敦化館-ANNA RACHELE
178bf32a-c0d7-4f23-a1b3-6a815794bad9,大安區,台北市大安區三花棉業-東區地下街,三花棉業-東區地下街
179d08d7-e1d0-4e58-99fe-72936114be5f,大安區,台北市大安區遠企購物中心-ABA Creations,遠企購物中心-ABA Creations
17a47e44-b340-487b-8b23-f23ad5ae8601,大安區,台北市大安區遠東SOGO忠孝館-NARA Thai Cuisine,遠東SOGO忠孝館-NARA Thai Cuisine
17ab4ed6-7612-4078-b953-07648450e7f9,大安區,台北市大安區遠東SOGO忠孝館-ADIDAS GOLF,遠東SOGO忠孝館-ADIDAS GOLF
17b0cb55-4143-45c1-ad93-df654ecf2e57,大安區,台北市大安區遠東SOGO忠孝館-ELISA GEMS,遠東SOGO忠孝館-ELISA GEMS
17b4759f-035c-4ca3-bbc3-f00190263279,大安區,台北市大安區遠東SOGO復興館-HIROKO KOSHINO,遠東SOGO復興館-HIROKO KOSHINO
180d76cf-f3bd-4a69-8547-9fcd1f53e774,大安區,台北市大安區欣葉國際餐飲股份有限公司忠孝分公司,欣葉國際餐飲股份有限公司忠孝分公司
1821a642-18a4-4cee-b289-88b29cc69650,大安區,台北市大安區遠東SOGO忠孝館-ONETESPOON,遠東SOGO忠孝館-ONETESPOON
1827c0d5-4f26-43b8-824d-390d82e1310d,大安區,台北市大安區遠東SOGO敦化館-CHOPARD,遠東SOGO敦化館-CHOPARD
183cdc6f-2198-409c-90d4-1ef5a4955b53,大安區,台北市大安區遠東SOGO敦化館-BACCARAT,遠東SOGO敦化館-BACCARAT
185b65dd-c8e2-44a9-a999-95e663f22f6d,大安區,台北市大安區遠東SOGO忠孝館-AS,遠東SOGO忠孝館-AS
